cid,name,dob,country,gender,address,email
a6fa57ec-d1b5-4bf5-bf81-a4bc38ef385c,Angela Cisneros,1970-01-23,Jersey,Female,826 Jeffery Wall,jfrench@example.org
b8464eec-b880-4362-abca-c6352a67a761,Kimberly Garcia,1961-07-28,Cocos (Keeling) Islands,Female,178 Mcdonald Ways Suite 803,ymason@example.com
fefa0ee5-82ab-4557-8e7f-d36acaac0455,Christopher Ramirez,1963-03-01,Ecuador,Male,8540 Miller Rest,amandastewart@example.net
8585f13a-dfb1-4c74-bbc8-8e3855310d0f,Sara Gonzalez,1998-05-31,Russian Federation,Female,22114 Anthony Coves,amandasmith@example.net
e0a7beec-a59e-4869-b9fd-317e823f9a07,Carlos Mccoy,1969-09-27,Cayman Islands,Other,0763 Smith Branch Suite 637,angela16@example.com
69d03fbc-d365-4bd9-a4e4-adb73405dd3d,Sara Moore,1991-06-15,Korea,Other,507 Christopher Keys,ashley72@example.org
27a9f3f3-bd28-451d-b920-34c6b5608979,Olivia Ballard,1963-06-27,United States Virgin Islands,Other,06845 Jensen Cliffs Apt. 862,michelle45@example.com
62f2b23b-b71a-4079-b8b2-f2487f82b917,Theresa Stokes,1969-07-05,Cameroon,Other,7056 Rollins Grove Suite 249,morganmontes@example.net
e3c8ac2f-f411-4436-96c4-bb0b2b48fccb,Rachel Copeland,1981-09-23,Saint Kitts and Nevis,Male,680 Alex Views,andersondiana@example.com
0ba7d589-2408-4292-a896-c07dbaa2d205,Dawn Golden,2004-07-03,Australia,Other,99764 Omar Points Suite 642,barrettjustin@example.net
8787bfc2-5493-43fa-92a2-7d9bea446eab,Jennifer Vasquez,1965-09-24,Martinique,Male,9022 Bowman Flats Suite 856,fnelson@example.net
